ID	CO_4	CO_6	CO_5	CO27	CO29	CO26	CO25	CO28	CO30	CO31	CO36	CO32	CO33	CO34	CO_35	CO21	CO23	CO20	CO19	CO22	CO24	CO37	CO39	CO38	CO40	CO42	CO41	CO3	CO1	CO2	CO8	CO9	CO7	CO12	CO15	CO13	CO11	CO44	CO10	CO43	CO16	CO18	CO17	CA25	CA30	CA28	CA27	CA29	CA26	CA35	CA31	CA32	CA34	CA33	CA36	CA19	CA20	CA21	CA23	CA24	CA22	CA38	CA37	CA39	CA42	CA41	CA40	CA3	CA2	CA1	CA8	CA9	CA7	CA12	CA13	CA15	CA43	CA11	CA10	CA44	CA16	CA18	CA17	CA_4	CA_5	CA_6
P01019	29.5882	30.8222	29.6413	29.4049	29.388	28.9929	29.3067	29.4144	29.3122	30.1083	29.3883	30.02	29.9171	30.501	30.349	29.5314	29.4272	29.5046	29.8665	29.1584	29.6624	28.58	28.9953	29.2314	29.1502	29.2721	29.3698	30.8994	29.3088	29.0631	30.0197	30.9727	30.152	32.0485	32.6916	32.7926	31.5874	31.4335	31.5654	31.1776	29.5888	29.3752	29.7121	29.4626	29.0825	29.2715	29.0789	29.8338	29.172	29.9325	29.4806	29.7258	30.2942	29.8969	29.7236	29.5865	29.5016	29.839	29.5743	30.0183	29.7327	29.1834	29.2505	28.8803	29.1674	29.2948	29.1551	29.0263	29.2529	30.8057	30.1433	30.1469	30.3122	31.169	31.1632	31.4017	31.1999	31.3187	31.097	31.4774	30.2798	29.4902	29.5964	29.3723	31.3371	29.971
P01023	29.5254	28.7179	29.7028	29.9217	29.3092	29.8379	28.682	29.7632	29.3544	29.3499	30.5828	29.6409	30.2651	29.5191	30.2938	28.788	29.2045	28.4566	29.0302	29.8061	29.844	29.3183	29.7434	30.1825	28.9671	30.0483	29.2912	29.1554	28.6307	28.9604	30.8216	29.5361	29.8992	30.2239	30.0896	29.6926	30.1902	30.7955	30.802	30.4549	30.5328	28.8692	30.1691	29.9188	29.1041	29.4711	29.4253	29.8119	29.4457	30.344	29.1514	30.0018	29.5523	30.4456	30.7979	29.4927	29.1981	28.989	29.5773	29.7681	29.5174	29.4886	29.2832	29.6571	29.3908	29.1288	30.7057	28.5573	28.5095	29.5809	30.8401	31.3922	29.9847	30.4761	30.1473	30.1243	30.6221	30.1217	30.6395	31.0259	29.8915	28.6856	29.1537	28.3316	29.4313	28.833
P01024	31.3162	31.8193	31.6727	31.3059	31.7495	31.7832	31.6616	31.3855	31.6467	31.8186	31.7287	31.8947	31.6198	31.6159	31.4819	31.5999	31.6271	31.8661	31.5563	31.5919	31.604	31.3128	31.4863	31.3475	31.7233	31.5264	31.739	31.4614	31.5189	31.3066	31.5436	31.7266	31.7831	32.2098	32.4303	32.3119	31.971	32.3633	31.5358	32.126	32.2284	31.8739	31.6147	31.4414	31.1614	31.4939	31.2752	31.556	31.5609	31.4528	32.1001	31.6811	31.1521	31.7625	31.8099	31.8671	31.8789	31.4911	31.8509	31.4797	31.7325	31.4656	31.6375	31.5319	31.3003	31.9725	31.6363	31.5238	31.2985	31.7542	31.5765	31.511	31.7635	32.2872	32.1585	32.4286	31.9561	32.521	32.1802	32.0777	32.2679	31.6299	31.9103	31.2876	31.4428	31.6185
P01031	29.1267	29.0791	29.1833	29.45	29.5479	29.3372	29.327	29.5315	29.816	29.8454	29.6736	29.8394	29.7301	29.9289	29.4886	29.3376	29.3763	29.3136	29.41	29.7706	29.5873	29.1034	29.3733	29.1986	29.1897	29.2382	29.1576	29.1723	29.494	29.2309	29.8794	30.0767	30.0794	30.2084	30.0117	30.4193	30.41	29.7717	29.7992	29.6499	29.8896	29.5614	29.7461	29.3779	29.803	29.5421	29.3372	28.8199	29.3687	29.6681	29.3988	29.401	29.5455	29.7972	29.9045	29.473	29.6411	29.5241	29.5079	29.7904	29.5448	29.0569	29.3583	28.9144	28.8626	29.1521	29.1547	29.2215	29.2791	29.4278	29.7649	30.166	29.9756	30.174	30.0849	29.9198	29.4942	30.0426	30.2912	29.3134	29.8543	29.4	29.5725	29.2425	29.3222	29.0957
P01033	21.313	20.6584	20.4083	20.6186	21.0183	20.7753	19.7764	20.9826	21.5219	21.615	20.1564	20.5929	20.5734	20.9568	20.6327	19.4621	20.474	20.6285	20.4301	20.8562	19.4417	21.0853	20.0839	20.4396	19.8132	20.5847	19.6554	19.9796	21.1875	21.0762	21.8756	21.1446	21.2746	20.081	19.568	20.6877	22.0181	22.6628	21.027	20.7265	20.9406	20.2434	20.0311	21.0778	21.5303	20.0805	20.6726	20.9364	19.7349	21.3802	21.9739	21.33	20.1616	21.5648	22.3384	21.233	20.7715	20.182	21.1152	20.2773	21.5339	18.2889	19.5166	19.6704	21.1243	20.4098	20.254	21.969	19.9212	21.8717	21.5571	22.0849	21.52	21.9682	20.9368	19.8242	19.7277	21.9949	20.4174	20.5317	21.5266	20.6378	20.6134	21.3851	20.4927	20.878
P01034	24.5666	24.5141	24.6517	24.5938	24.5114	24.8048	23.8495	24.1629	24.2717	24.6944	24.5215	24.2	23.8963	23.7966	24.9805	23.4411	25.1768	24.5033	24.7472	24.5777	24.4169	24.2258	24.4173	24.2978	24.3047	25.1036	24.3099	24.3579	24.4042	24.8452	23.9054	24.8421	23.341	25.9098	25.1213	24.9613	25.9478	25.4411	25.6786	25.4986	24.9758	23.5522	24.1471	24.4963	24.6392	24.1611	24.4641	24.4582	24.7788	23.943	23.166	23.8424	24.7032	23.7777	23.965	23.6664	24.3788	24.9718	24.4874	24.06	24.5107	23.8777	24.9238	24.6431	24.9285	24.4363	24.0847	24.553	24.6014	24.2641	24.6397	24.3576	22.6853	25.6525	25.5889	25.897	25.1793	25.0399	25.7637	24.8789	24.9971	24.5407	24.0645	24.5268	24.6824	24.5642
P01042	32.3173	32.2189	32.1588	32.1813	32.3354	32.0805	32.1694	32.3684	32.0011	32.2267	31.6571	32.2458	32.5354	32.2965	32.3504	32.2484	32.3366	32.2287	32.5211	32.1375	32.2372	32.0865	32.1998	32.2901	31.9743	32.0115	32.1088	32.2549	32.2503	32.0729	32.3911	32.1188	32.0578	32.0551	32.2322	32.4613	31.9576	32.325	32.1747	32.5467	32.478	32.2349	32.2202	32.3234	32.081	32.2924	32.2313	32.3307	32.1393	31.9665	32.3072	32.1924	32.3567	32.0477	31.9149	32.4843	32.0744	32.1527	31.806	32.3294	32.0105	32.0167	31.9577	32.0956	32.5061	31.9127	31.7754	31.9746	31.9522	32.5591	32.008	32.1431	32.1241	31.999	32.1499	32.472	32.5154	31.943	32.1668	32.2169	31.9325	32.3115	32.0702	32.1628	32.529	32.3483
P01042-2;P01042-3	30.2425	29.9656	30.0349	30.9311	30.1446	30.8119	30.3969	30.6118	30.205	30.1826	29.7075	28.387	29.2856	30.3587	28.9853	30.1111	29.2611	30.191	29.5327	29.908	29.9209	30.5284	30.5678	30.9555	30.4147	30.3612	30.3742	31.2812	30.9425	30.4708	29.3389	29.0929	28.9844	29.1601	30.0907	30.5666	28.2912	28.8197	28.8445	27.037	30.4802	30.4434	30.6443	30.2907	30.3421	30.3257	30.7226	30.539	30.7419	29.3167	30.4757	28.9622	28.5024	30.074	29.1827	29.4549	29.4774	29.9519	29.8004	29.9379	29.9605	30.7275	30.1477	30.4291	30.7606	30.3158	29.4968	30.5709	30.6573	30.8125	28.934	29.1846	28.8887	29.6827	28.6287	29.6071	29.3041	28.8154	27.9113	28.7454	30.3629	30.8692	30.3067	30.3181	30.3536	30.4526
P01344;P01344-3;P01344-2	24.363	24.7764	24.3012	24.3377	24.3349	24.3191	24.0649	24.325	23.8544	25.0071	24.4554	24.8612	25.3502	25.497	25.3368	24.6326	24.3627	24.6542	24.9812	24.201	23.7575	22.7386	23.14	21.8714	22.9359	23.7086	23.9128	24.445	24.8277	24.7188	25.0867	25.301	25.4331	22.4912	23.1923	20.9832	19.4976	20.6092	19.7049	19.9329	25.0954	24.7318	24.8958	24.8928	24.2864	24.2474	24.344	24.4993	24.1098	24.6895	24.8076	25.4113	25.6429	24.5157	24.6441	24.0213	24.7961	24.8483	24.7892	24.6389	24.4532	22.0309	24.0649	23.5098	23.9882	23.8259	23.875	24.6624	24.6852	24.3639	25.3066	24.7733	25.5531	20.1708	20.4526	19.8065	19.6888	19.2853	19.4293	19.8636	24.0613	24.6635	25.0579	24.2759	23.9674	24.7785
P01591	21.2097	21.3957	21.3701	23.6087	22.3132	22.5976	21.7305	23.1546	22.1874	22.7642	22.8801	20.6554	21.8729	23.0479	21.6997	21.4723	21.8439	21.6405	21.5969	22.2723	22.3589	23.1432	22.1551	22.5649	22.3428	22.4329	22.179	21.3392	21.0879	21.7495	21.4704	21.4311	21.1361	21.6338	22.0733	20.2317	20.8083	21.7567	22.0373	21.3539	22.4762	21.9279	21.0271	22.1741	22.4523	22.1479	22.1039	21.8116	22.1355	23.2219	22.1079	20.5837	22.451	22.2472	22.6088	22.2468	20.2338	21.1894	21.5696	22.9243	21.8788	23.2398	23.2169	23.2436	23.5005	22.145	22.1849	21.0724	21.5668	20.5486	20.971	22.1673	21.0989	22.867	20.0113	21.8134	20.7142	20.7041	20.9957	21.5668	22.6014	21.3054	21.8316	21.5505	21.2276	21.922
P01834;P0DOX7	23.312	24.1142	24.1293	25.7161	24.622	25.0363	23.8602	26.5346	24.381	24.5144	26.1249	24.6896	24.2711	25.352	25.3366	25.9911	24.7757	24.0099	24.9744	25.0603	25.7367	25.0386	26.3417	25.0694	23.931	25.6618	23.424	22.6911	24.2885	23.8564	23.7026	24.4212	24.7539	22.5203	24.1916	20.7602	21.8927	25.9539	26.8814	23.7952	23.6152	24.2444	22.165	25.0481	25.1545	25.1359	24.873	24.1009	24.3832	25.8814	26.1	23.7475	25.26	25.1946	27.1441	25.1747	22.1542	23.8548	23.4704	26.0723	25.3075	26.0434	25.9	24.8854	26.3377	24.902	25.6429	21.8156	24.44	23.4142	22.2191	25.8971	25.1705	25.3286	22.6472	25.4917	25.65	21.4896	22.3822	24.5055	23.8889	23.8999	23.8005	24.2671	24.1684	24.2136
P01860	23.541	23.5531	23.3229	26.0766	24.0419	25.5883	21.3251	27.2566	25.2624	24.1846	26.6925	25.6181	25.1332	27.0917	25.7248	27.0292	25.2308	24.6415	24.8511	24.6924	26.4546	21.5698	26.3864	23.7132	24.1106	25.4211	24.0948	24.1172	24.8167	24.2241	23.7856	24.7158	26.2095	24.0078	23.5183	20.0188	24.5448	22.5266	25.5782	23.8689	24.5724	25.6677	24.0053	25.6823	25.5876	26.7486	25.3749	25.0719	24.5685	26.3323	26.2358	23.4909	24.297	25.9865	27.6871	26.061	24.8059	23.9091	23.1451	27.1393	25.2463	25.2478	25.6736	24.2266	26.8024	25.7785	25.616	22.1488	25.2566	22.166	24.379	25.2077	25.6153	24.5775	24.1468	20.6522	25.2575	24.8457	24.0777	24.0937	24.7679	24.2335	24.9688	24.4453	25.2041	23.6623
P01871;P01871-2;P04220	23.1519	21.7015	22.5942	26.9965	25.041	24.3125	24.1593	26.8556	24.3398	25.225	24.2881	23.901	25.043	25.5256	25.9275	24.3335	24.4372	21.6447	23.7677	25.1729	25.2865	25.1639	23.4571	22.2769	24.2093	22.285	23.467	19.8916	22.0494	21.2524	22.8779	24.3107	24.0481	24.5958	26.0431	24.887	22.4199	26.1995	27.0099	24.6554	24.34	24.8033	21.2136	24.8387	25.8784	25.0793	24.6889	23.3999	23.6313	26.6945	24.2765	24.5489	25.3453	24.8796	26.3996	23.4823	22.7106	21.7263	22.7748	26.0734	24.4526	22.9846	25.9912	22.6399	25.0108	23.3067	24.0109	20.1738	21.3894	20.9617	22.3128	27.2546	25.5414	26.0291	24.4598	25.6574	23.5724	21.707	20.5484	25.2672	23.6469	21.5544	23.8782	23.7919	23.5169	23.9668
P01876	21.7534	22.5125	24.2277	23.5451	25.38	25.997	24.0422	26.2678	23.9384	25.5313	26.8082	22.3369	22.991	25.8771	24.4096	26.9323	24.8064	23.4123	25.349	25.4877	26.7813	22.3731	26.8707	21.8222	24.9754	26.7706	21.6006	21.9733	18.4856	20.9732	21.0003	23.6036	24.3791	21.8771	23.1945	21.6411	21.0346	26.259	22.3939	21.5239	23.998	23.7468	24.6616	24.9615	24.7182	25.0419	25.4292	22.5489	24.8334	25.3474	26.908	22.6002	23.8498	24.5843	27.8468	25.8128	21.9992	25.5756	24.0989	26.9094	25.4194	27.5521	25.9287	24.0434	27.3038	25.9124	27.3592	21.465	23.8509	22.5594	20.6401	24.4658	23.4483	25.3296	23.5536	26.1125	24.3227	20.8365	20.8851	23.5821	25.0866	23.7143	23.8267	22.6352	22.1379	22.5378
P02647	28.1997	28.4438	27.6757	28.3012	28.7467	27.9707	28.5607	29.0353	28.221	29.0296	28.8749	28.5014	28.6838	29.1424	29.4402	28.768	28.1073	27.8889	28.7468	28.2883	29.2582	27.1596	27.3335	29.281	28.4658	28.3851	27.5916	28.6208	28.3472	29.0353	28.8002	28.5555	28.2699	28.795	29.5448	29.9822	28.4518	28.5006	29.0473	29.0576	28.0638	28.5845	28.5536	28.4912	27.0852	29.0962	28.4945	29.4228	27.8817	28.6957	28.6295	28.3642	29.1275	28.7702	28.6106	28.4344	28.1601	28.8154	27.8117	28.3591	29.2021	28.3227	28.1804	28.4937	28.0401	27.9339	27.5269	27.9388	29.2275	28.2087	28.172	28.4025	28.453	28.2131	28.947	29.051	30.1619	28.3326	28.2591	29.2075	28.0133	28.1658	28.6667	28.3697	27.8207	28.1885
P02649	29.8969	30.1134	30.5362	30.0185	30.0385	30.0556	30.6816	29.771	29.8908	29.8258	29.8724	29.9385	29.6404	30.2216	29.6828	30.3069	29.9898	30.0125	29.6606	29.9021	30.1072	29.671	29.4162	29.8217	30.2985	30.0691	30.3359	29.9475	30.2582	30.4037	29.5845	29.7943	29.6753	30.1349	29.3307	28.723	29.0444	29.5062	29.7165	29.6683	30.2692	30.5815	30.688	30.244	30.0289	30.087	29.9538	30.4645	30.8413	30.4545	30.7347	29.6928	31.5811	30.2452	29.9799	29.2567	30.2617	30.4941	30.4932	30.7597	29.85	30.3761	29.906	30.7035	30.1945	30.2598	30.0387	30.3639	30.3656	29.8281	30.0777	30.0594	29.9755	30.0498	29.5436	29.911	29.3434	29.4542	29.5759	29.4885	30.2165	30.2056	30.9874	30.5733	29.9575	30.1069
P02652	27.6836	28.6288	29.1935	28.5398	27.7422	27.4987	29.4997	28.5038	27.9236	28.9878	28.8956	28.0682	27.0256	28.7611	27.6832	30.6382	27.8732	28.3453	28.7634	29.3961	28.3913	27.5911	27.4549	29.6105	29.3434	28.4884	30.0602	27.5614	27.6648	27.6341	28.1532	28.0995	27.699	28.509	29.1202	29.4181	28.2254	29.7034	29.1599	29.8636	28.3561	29.179	29.1155	28.7367	29.6325	28.6324	28.3766	28.7043	29.3315	27.9352	29.5624	28.5085	29.9033	28.0518	27.9751	29.6485	27.483	28.0857	29.7807	29.1162	28.8945	28.1671	28.2106	28.226	28.4201	29.2433	30.2935	27.9958	28.0529	28.0895	27.6896	27.3552	28.4691	28.2182	29.6337	29.8656	30.5946	29.6282	29.1402	30.1335	27.9296	29.8704	29.1158	28.1579	27.5491	28.6238
P02654	27.5251	27.9745	27.5719	22.7858	26.0162	25.4709	26.5947	24.0844	23.7526	24.5411	25.6617	25.2346	26.4646	26.1102	26.4728	28.4488	25.6363	26.3909	26.5575	26.1978	27.1668	22.8245	24.9197	25.6392	25.9735	27.0475	25.6766	26.9844	26.1279	26.4129	25.209	25.5211	25.7508	27.5149	26.9781	24.7695	25.3617	25.4119	27.2406	24.2103	25.8052	27.057	26.0931	26.6226	24.4708	25.3234	26.5519	25.6353	27.6927	25.65	27.7865	25.9635	27.8622	26.8567	25.5478	25.9778	26.964	27.8902	26.4172	27.3384	26.3155	26.141	25.5923	26.0776	27.125	23.9605	27.6747	27.1705	27.439	22.456	25.8175	25.7757	26.6435	28.0287	28.1939	28.5306	25.7453	25.0472	24.9152	26.215	24.2541	26.32	27.3053	27.1445	26.9049	26.9931
P02655	27.9853	29.2976	29.5515	26.731	27.4247	27.2511	28.5215	26.2569	26.6283	27.5451	27.9805	28.2884	27.8506	29.1313	29.1763	29.9062	28.2448	28.4186	27.6336	28.5568	28.6234	27.2283	27.2963	28.6925	29.4746	28.9636	28.8741	27.7415	26.1246	27.0687	27.4679	27.4545	26.7429	28.1885	28.0473	27.3398	26.866	28.6914	28.7707	28.2829	28.412	28.7882	28.4706	28.6718	27.6902	27.5944	27.7023	27.9045	29.2167	28.0358	29.4876	28.8355	29.6793	28.8953	27.4468	28.8886	28.9309	29.6627	28.567	29.4953	28.459	29.2761	28.2027	29.0902	27.7561	28.0906	29.8101	27.3882	28.0973	27.0948	27.3359	27.9699	28.4246	28.4044	28.5117	28.5138	27.996	28.0906	27.3958	29.0952	26.2545	28.7674	29.7024	28.1761	28.3912	27.9072
P02656	28.8526	30.2265	30.2454	28.5567	28.2489	28.7494	29.5226	27.9833	27.6554	28.8336	28.4136	28.6887	28.075	30.5988	29.7648	30.9585	28.07	29.6466	26.6531	28.8963	29.7266	27.6	27.7593	29.0366	28.5789	28.9507	28.1772	28.9814	28.2767	28.984	28.4649	27.8492	27.9124	28.7562	28.3439	26.7964	27.3558	29.2697	28.69	28.82	28.2897	29.3728	28.0065	29.6725	28.1481	28.8381	29.0452	29.2151	30.5771	28.5944	30.372	29.3056	31.4295	29.5771	27.8365	29.0296	29.2125	30.2366	28.8831	29.8891	28.8921	29.874	28.5974	29.0082	29.0743	28.6005	29.5648	28.5802	28.8466	28.3557	27.9922	28.6684	28.8684	28.4838	28.9271	29.112	28.372	29.0131	28.7652	29.1524	26.4653	28.9335	29.7845	28.9775	29.6292	29.6994
P02671;P02671-2	28.2254	29.1244	28.4648	28.3836	26.7411	28.302	27.7355	27.7481	28.3037	28.4623	27.085	27.4869	27.7023	27.8796	27.4354	28.1424	26.3656	29.1564	28.2068	28.5954	28.5178	30.3627	29.3032	29.1755	28.7906	28.3782	28.6566	29.2696	29.1202	28.6083	29.4821	29.1057	29.4596	28.8697	29.329	30.0191	29.186	29.5976	29.9586	30.5353	28.7224	29.0331	28.7163	28.0854	28.6129	28.3818	28.3311	28.1069	28.6331	27.9132	28.0692	27.1443	27.3404	26.979	27.9718	28.7428	28.6409	28.7331	28.5756	28.0377	28.8073	29.8766	29.6875	29.581	28.8441	28.5975	28.7531	28.7778	26.725	29.5315	29.2928	28.8212	29.3738	29.7045	28.9394	29.0833	29.8153	29.3639	27.8099	29.9046	29.6035	28.8647	28.9153	28.6252	28.7107	28.4817
P02741-2;P02741	19.4564	21.339	21.8995	20.066	21.9427	21.3793	23.3731	19.4139	23.2726	26.3198	23.4694	24.4785	19.4447	22.0465	21.0724	21.6095	19.8062	21.3321	19.8171	21.0655	21.2127	22.8634	23.5193	19.7674	21.7764	19.6404	20.5139	19.7306	22.5104	20.2671	20.5243	21.2444	20.5631	19.9832	24.771	26.1647	21.2972	19.5466	19.5054	19.6394	19.7286	20.4103	19.651	19.5758	26.4998	21.7223	21.5668	19.606	19.9725	22.2839	23.2759	18.4489	21.3237	22.2249	23.9179	19.2148	22.0995	20.9907	23.0855	21.8849	19.9506	19.7394	19.1768	19.3289	20.958	20.745	20.9155	19.3293	19.8133	19.7859	19.8452	21.546	21.1284	19.4196	24.3765	22.9741	20.073	19.2229	21.7319	19.827	20.0706	20.5252	19.6806	19.1826	26.3123	21.4674
P02743	30.6413	31.1185	30.8365	30.2087	30.3905	30.6372	30.8402	30.7632	30.6721	31.0808	30.2119	30.8079	30.4435	30.5644	30.8034	30.1104	30.2609	30.4808	30.347	30.4694	30.192	30.9724	30.5292	30.8396	30.8827	31.2142	30.9475	30.4715	30.2486	30.6868	29.3591	30.6553	29.9059	29.6019	30.2612	29.779	29.7364	30.2695	29.9295	29.832	30.7827	30.7784	30.5738	30.505	30.8564	30.6613	30.4968	30.4844	30.5342	30.4617	30.4723	30.1255	30.6421	30.6419	30.2842	30.278	30.38	30.3936	30.5009	30.557	30.3401	30.6287	31.1115	31.001	30.8328	30.5193	30.5075	29.8989	29.4825	30.2533	29.7716	30.1486	30.0062	30.2749	30.3867	29.9225	30.2287	30.1466	30.0914	30.3764	31.0849	30.6565	30.918	30.3093	31.0178	31.0158
P02745	26.0912	26.5849	25.8886	25.5342	25.8801	26.0034	26.0681	25.7846	25.9766	26.3383	26.0941	27.127	26.8048	26.93	26.7368	26.0461	26.1881	25.922	25.838	26.0952	25.8968	26.158	26.3313	26.1175	26.3812	24.8817	24.8891	25.6699	25.0966	25.1822	26.9938	27.0892	26.9438	27.7521	27.4601	27.2433	26.8148	27.117	27.5609	27.5177	26.0215	26.4743	25.8018	26.1136	25.9246	26.1834	25.7119	26.1126	25.9355	26.765	25.8808	27.5407	26.2359	26.852	26.932	25.702	26.2232	26.2587	26.2335	26.0701	26.2659	26.1225	26.3826	26.0795	22.1716	24.1107	24.6373	25.087	25.4913	25.3617	27.2111	27.2651	26.9649	27.0703	27.6471	27.8253	27.4133	27.5586	27.9749	27.3643	26.1879	25.1433	26.2907	25.8836	25.1725	25.8036
P02746	28.5344	28.5386	28.5637	28.9888	28.6811	28.8392	28.6633	28.7252	28.5687	27.8509	27.9556	28.1983	27.5222	28.4861	27.9265	28.1303	28.7981	28.3193	28.9804	28.4151	28.8466	27.9571	28.1012	28.1081	28.2604	28.9212	28.6218	28.2997	28.5172	28.3613	28.5638	28.3773	28.3197	28.5734	27.5874	27.634	26.8571	26.6157	27.8607	28.244	29.5032	28.6086	28.8713	28.8774	28.849	28.6214	28.4072	28.8249	28.7566	28.2412	27.9273	27.8533	28.6531	28.0461	28.8454	28.4615	28.999	28.1431	28.5074	28.705	28.5894	28.1265	28.4299	27.9846	29.0342	28.8017	28.4186	27.8444	27.8885	27.9605	28.5881	28.6322	28.3973	28.106	27.523	28.3981	27.2801	28.0739	28.1887	27.5892	29.2193	28.6384	28.4903	29.1237	28.5754	28.8108
P02747	27.9628	27.9631	28.205	28.823	28.87	28.9179	28.7747	28.9955	28.5724	28.3817	28.6997	29.1008	27.9169	28.9006	28.1666	28.1233	28.4462	28.1852	28.7378	28.2983	28.3058	28.0181	28.0277	28.2288	27.8564	28.3703	27.8081	28.001	28.3094	27.9264	28.5968	28.5108	28.7618	27.7487	27.5116	27.2066	27.728	27.9243	27.9377	27.1276	28.7653	28.4824	28.1562	28.969	28.8493	28.7571	28.4434	28.7853	28.5782	29.1021	28.1351	27.4803	28.8636	28.6106	29.2415	28.7687	28.5838	28.0945	28.3405	28.6151	28.1845	27.8154	28.269	28.0721	28.2444	27.8395	27.7446	27.6383	27.5031	28.2643	29.0083	28.8931	28.5836	28.2354	27.8533	28.0147	27.7259	27.9677	28.4276	27.0519	28.6482	28.1818	28.0413	28.5715	27.9453	28.3036
P02748	29.3778	28.5902	29.2066	29.2478	29.6086	29.5927	28.8195	29.1707	29.6435	30.1224	30.2802	29.9341	29.7144	29.6187	29.5585	28.7369	29.0787	28.792	28.8883	29.9022	29.1712	29.5613	29.5731	28.7413	28.9351	28.4337	29.2158	29.0696	29.903	29.5268	29.4493	29.6953	29.6251	29.885	29.6643	30.0889	30.5934	29.1589	29.5908	29.1169	29.7297	29.472	29.2706	29.638	30.358	29.7153	29.4391	29.2068	29.3396	30.2122	29.3717	29.3367	29.0756	29.627	30.5997	28.4825	29.4434	29.0619	28.9016	29.4252	28.8047	28.423	29.0434	29.1628	28.9681	29.0984	29.0194	29.587	29.3351	29.3125	29.5916	30.0633	29.5944	29.7628	30.0794	29.0337	29.2928	30.2855	29.69	29.2171	29.9897	28.2852	29.2061	29.3435	29.8713	28.4039
P02749	33.0653	33.1197	33.0033	33.3211	33.6117	33.4425	33.3648	33.4043	33.5722	33.9625	33.3316	34.033	33.9846	33.7125	34.0965	33.8103	33.9202	32.9955	33.9107	33.789	33.7765	32.8523	32.006	33.2791	32.5884	32.4408	32.7646	33.1182	33.4155	32.9753	33.3193	33.0954	33.041	32.2564	32.5216	32.0224	31.824	31.9458	32.2043	32.7391	33.2885	33.3058	33.3635	33.6273	33.2398	33.545	33.3464	33.5918	33.4614	33.3663	33.4139	34.0217	33.6636	33.6639	33.7179	33.8469	33.8481	33.6756	33.6527	33.6863	33.5762	32.3748	33.5643	33.4616	33.1208	32.9611	32.7752	33.1008	32.9647	32.3222	33.1471	33.0439	33.0674	31.6456	32.2277	32.3227	32.3376	32.0961	32.2584	32.2541	31.3801	33.0172	33.3088	32.8974	32.9661	33.3118
P02750	30.3888	29.2383	29.8094	29.7311	29.7668	30.3038	29.476	29.971	30.2095	30.2245	30.0923	30.007	29.2552	29.8697	29.8361	29.636	29.1544	29.4632	29.5062	30.4962	29.7379	30.1096	29.7315	29.0293	29.8333	29.561	29.5879	29.9927	30.4768	29.9418	29.6928	29.351	29.9975	30.0723	29.6126	29.9544	30.1619	29.0049	29.8836	29.1961	30.2256	29.8048	29.321	29.0257	29.9864	29.8387	29.6829	29.5117	29.2774	29.3725	29.361	28.632	29.4243	29.5294	30.6122	29.6215	29.945	29.6957	29.7099	29.8455	29.1139	29.7397	29.7297	29.422	30.1413	29.7164	29.5484	30.5406	29.3807	29.903	29.6525	30.1121	29.8397	29.4203	29.9712	29.6708	30.1983	29.6417	29.5514	29.8512	30.5941	29.2687	29.3117	29.7315	30.3471	29.6555
P02751-8;P02751;P02751-14;P02751-3;P02751-15;P02751-7;P02751-9;P02751-17;P02751-11;P02751-6;P02751-12;P02751-4	31.9508	32.0065	32.6541	31.6341	32.6823	32.3584	32.8276	32.2654	31.8723	32.6911	32.8244	32.9315	32.8619	32.7174	32.6515	32.5897	32.5458	33.0067	32.8451	32.1146	33.2405	32.308	32.1106	32.2414	32.1599	31.7799	32.3392	31.8471	31.8276	32.1623	32.3609	32.4486	32.5187	32.7872	31.9003	32.2841	32.8044	32.9189	33.1344	33.1433	32.5192	32.1815	32.4916	32.1307	32.584	32.1806	32.4226	32.0847	32.2805	32.1428	33.0843	32.9468	32.894	32.6257	32.1111	32.4384	32.6938	32.1652	32.7766	32.6219	32.5807	32.4615	32.3266	32.4157	31.5883	32.1966	32.0914	31.9968	32.8432	31.5505	32.3258	31.7372	32.7153	33.0701	32.3426	32.7266	31.9156	32.1816	32.0488	32.6591	32.5166	32.7331	32.662	32.4353	32.0544	32.679
P02753	29.9598	31.1251	30.2281	29.8088	30.0734	29.8473	30.0195	29.8054	29.4323	30.3067	29.4112	30.4092	30.6725	30.2579	29.9894	30.257	30.383	30.4243	30.2986	30.0563	29.854	30.1923	29.7033	30.7504	30.909	31.1767	30.6404	30.5351	29.4581	30.3867	30.2483	30.8238	30.4302	30.8559	30.9125	30.8644	30.4295	29.4812	30.5398	31.3559	30.1813	30.346	30.8495	30.0309	29.6688	29.7675	29.9748	30.0019	29.965	29.9222	29.9339	30.8474	30.0978	29.7845	29.5188	30.1793	29.886	29.9883	29.8224	29.9747	30.1861	30.7622	30.4872	30.5328	30.7832	30.4478	30.135	30.0805	29.6643	30.163	30.3108	29.9908	30.2019	30.3949	30.8228	30.8713	31.1184	30.5302	31.1522	31.0855	30.3132	30.9642	30.7129	30.118	30.3755	30.6576
